Latitude;Longitude;Time;Date;Number of Sats;GPS Speed (Kn);GPS True Heading;GPS Magnetic Variation;HDOP;C Magnetic Heading;C True Heading;Pitch Angle;Roll Angle;C Inside Temp (c);DFS Depth (m);DTB Height (m);Total Water Column (m);Batt Percent;Power Watts;Watt-Hours;Batt Volts;Batt Ampers;Batt State;Time to Empty;Current Step;Dist To Next (m);Next Speed (kn);Vehicle Speed (kn);Motor Speed CMD;Next Heading;Next Long;Next Lat;Next Depth (m);Depth Goal (m);Vehicle State;Error State;Distance to Track (m);Fin Pitch R;Fin Pitch L;Pitch Goal;Fin Yaw T;Fin Yaw B;Yaw Goal;Fin Roll;DVL-Depth (m);DVL -Altitude (m);DVL -Water Column (m);DVL-FixType;DVL-FixQuality;DVL-Temperature;Conductivity (mmhos/cm);Temperature (c);Salinity (ppt);Sound Speed (m/s);Date m/d/y   ;Time hh:mm:ss;Temp C;SpCond mS/cm;Sal ppt;Depth feet;pH;pH mV;Turbid+ NTU;Chl ug/L;BGA-PC cells/mL;ODOsat %;ODO mg/L;Battery volts;ROSEM Command Type;
37.2386323333333;-107.909395;14:46:15.88;4/25/2018;10;0.095;271.43;9.30571804206125;1.1;179.1;185.46;3.45;-4.34;20.7;.01;.48;.49;94;21;514.4;16.2;-1.3;D;1602.3;0;12.781;2.5;0;128;179.65;-107.90939411;37.23851739;0;0;1;N;9.9371;78;78;11;103;103;179.4763;0;9999.99;.51;0.637;2;9;17.8;0;17.7999992370605;0.21;1475.62188;04/25/18;14:36:10;12.18;0.435;0.21;-7.515;8.42;-80.0;-0.2;-5.5;-2102;88.2;9.45;12.4;;
37.2386316666667;-107.909395333333;14:46:16.92;4/25/2018;10;0.072;271.43;9.30571804206125;1.1;178.1;184.43;3.45;-4.78;20.6;.00;.48;.48;94;21;514.4;16.2;-1.3;D;1602.3;0;12.708;2.5;0;128;179.51;-107.90939411;37.23851739;0;0;1;N;9.86077;78;78;11;110;110;179.4431;0;9999.99;.51;0.637;0;0;17.8;0;17.7999992370605;0.21;1475.62138;04/25/18;14:36:11;12.23;0.435;0.21;-7.509;8.42;-80.1;-1.2;-0.3;-3962;88.2;9.44;12.6;;
37.2386313776093;-107.909395642752;14:46:17.92;4/25/2018;10;0.094;271.43;9.30571804206125;1.1;175.3;181.57;5.76;-0.34;20.7;.02;.48;.50;94;25;514.4;16.2;-1.5;D;1346.4;0;12.676;2.5;0.3;184;179.39;-107.90939411;37.23851739;0;0;1;N;9.86077;88;88;11;113;113;179.4288;0;9999.99;.51;0.637;0;0;17.7;0;17.7000007629395;0.21;1475.29541;04/25/18;14:36:12;12.25;0.434;0.21;-7.516;8.42;-79.9;-0.4;-2.4;905;88.3;9.45;12.3;;
37.2386292755434;-107.909395717799;14:46:18.94;4/25/2018;10;0.663;271.43;9.30571804206125;1.1;177.1;183.41;4.04;3.06;20.7;.03;.47;.50;94;25;514.4;16.2;-1.5;D;1346.4;0;12.442;2.5;0.34;184;179.34;-107.90939411;37.23851739;0;0;1;N;9.86077;86;86;11;110;110;179.375;0;9999.99;.52;0.647;2;9;17.7;0;17.7000007629395;0.21;1475.29541;04/25/18;14:36:12;12.25;0.434;0.21;-7.516;8.42;-79.9;-0.4;-2.4;905;88.3;9.45;12.3;;
37.2386230582226;-107.909396199461;14:46:19.95;4/25/2018;10;1.381;211.44;9.30571804206125;1.1;175.9;182.18;1.8;2.65;20.7;.01;.52;.53;94;25;514.4;16.2;-1.5;D;1346.4;0;11.751;2.5;0.71;184;179.1;-107.90939411;37.23851739;0;0;1;N;9.86077;68;68;11;115;115;179.1232;0;9999.99;.54;0.667;2;9;17.7;0;17.7000007629395;0.21;1475.2986;04/25/18;14:36:13;12.27;0.433;0.21;-7.512;8.42;-80.2;-0.3;-6.5;-2979;88.3;9.45;12.5;;
37.2386156757321;-107.909396939464;14:46:20.95;4/25/2018;10;1.824;194.29;9.30571804206125;1.1;177.1;183.41;1.37;1.65;20.7;.00;.57;.57;94;25;514.4;16.2;-1.5;D;1346.4;0;10.932;2.5;1.11;184;178.69;-107.90939411;37.23851739;0;0;1;N;9.86077;65;65;11;106;106;178.7153;0;9999.99;.58;0.707;2;9;17.7;0;17.7000007629395;0.22;1475.30674;04/25/18;14:36:15;12.15;0.447;0.22;-7.422;8.40;-78.9;0.0;-4.2;-2343;87.9;9.43;12.4;;
37.2386048713556;-107.90939760689;14:46:21.95;4/25/2018;10;2.005;189.71;9.30571804206125;1.1;175.5;181.77;2.95;4.63;20.7;.00;.64;.64;94;53;514.4;16.1;-3.3;D;645.8;0;9.732;2.5;1.42;184;178.18;-107.90939411;37.23851739;0;0;1;N;9.86077;73;73;11;113;113;178.2116;0;9999.99;.66;0.787;2;9;17.6;0;17.6000003814697;0.22;1474.97894;04/25/18;14:36:16;11.66;0.445;0.22;-7.416;8.40;-78.7;-0.5;3.3;-455;87.9;9.53;12.4;;
37.2385947689596;-107.90939873974;14:46:22.95;4/25/2018;10;2.168;188.04;9.30571804206125;1.1;175.9;182.18;2.68;3.97;20.7;.00;.73;.73;94;53;514.4;16.1;-3.3;D;645.8;0;8.614;2.5;1.64;184;177.27;-107.90939411;37.23851739;0;0;1;N;9.86077;73;73;11;108;108;177.332;0;9999.99;.75;0.877;2;9;17.6;0;17.6000003814697;0.22;1474.97894;04/25/18;14:36:16;11.66;0.445;0.22;-7.416;8.40;-78.7;-0.5;3.3;-455;87.9;9.53;12.4;;
37.2385843041377;-107.909399138904;14:46:23.95;4/25/2018;10;2.186;187.15;9.30571804206125;1.1;175;181.26;3.48;5.14;20.7;.01;.80;.81;94;53;514.4;16.1;-3.3;D;645.8;0;7.454;2.5;1.91;184;176.58;-107.90939411;37.23851739;0;0;1;N;9.86077;78;78;11;109;109;176.6588;0;9999.99;.83;0.957;2;9;17.5;0;17.6000003814697;0.22;1474.97924;04/25/18;14:36:17;11.27;0.452;0.22;-7.471;8.39;-78.3;-1.3;0.7;-3021;88.0;9.63;12.4;;
37.2385733008225;-107.909399614799;14:46:24.97;4/25/2018;10;2.194;185.09;9.30571804206125;1.1;173.9;180.14;3.39;6.04;20.7;.01;.89;.90;94;51;514.3;16.1;-3.1;D;671.6;0;6.236;2.5;2.03;184;175.52;-107.90939411;37.23851739;0;0;1;N;9.86077;77;77;11;109;109;175.608;0;9999.99;.92;1.047;2;9;17.4;0;17.3999996185303;0.22;1474.32274;04/25/18;14:36:19;11.12;0.452;0.22;-7.475;8.38;-77.5;-0.5;-2.4;-1572;87.6;9.62;12.4;;
37.2385629164008;-107.909400484582;14:46:25.98;4/25/2018;10;2.239;182.78;9.30571804206125;1.1;172.9;179.12;3.13;4.87;20.7;.01;.98;.98;94;51;514.3;16.1;-3.1;D;671.6;0;5.094;2.5;2.12;184;173.64;-107.90939411;37.23851739;0;0;1;N;9.86077;76;76;11;106;106;173.7719;0;9999.99;1.01;1.137;2;9;17.3;0;17.3999996185303;0.22;1474.32274;04/25/18;14:36:19;11.12;0.452;0.22;-7.475;8.38;-77.5;-0.5;-2.4;-1572;87.6;9.62;12.4;;
37.2385518616;-107.909399585825;14:46:26.98;4/25/2018;10;2.3;183.13;9.30571804206125;1.1;169.8;175.97;3.06;5.35;20.7;.00;1.07;1.07;94;51;514.3;16.1;-3.1;D;671.6;0;3.863;2.5;2.17;184;172.79;-107.90939411;37.23851739;0;0;1;N;9.86077;75;75;11;115;115;172.8519;0;9999.99;1.10;1.227;2;9;17.2;0;17.2999992370605;0.22;1473.99274;04/25/18;14:36:20;11.03;0.452;0.22;-7.438;8.38;-77.8;-0.5;-1.3;-1202;87.5;9.63;12.3;;
37.2385409801145;-107.909400161524;14:46:28.02;4/25/2018;10;2.262;182.58;9.30571804206125;1.1;170.1;176.28;3.15;5.4;20.8;.00;1.17;1.17;94;51;514.3;16.1;-3.1;D;671.6;0;2.677;2.5;2.2;184;168.46;-107.90939411;37.23851739;0;0;1;N;2.710333E-02;76;76;11;98;98;169.1227;0;9999.99;1.20;1.327;2;9;17.1;0;17.1000003814697;0.22;1473.33033;04/25/18;14:36:22;10.86;0.453;0.22;-7.463;8.37;-77.1;-0.6;-2.4;-3762;87.3;9.64;12.5;;
37.2385314395858;-107.909399591717;14:46:29.02;4/25/2018;10;2.263;180.43;9.30571804206125;1.1;167.6;173.75;3.66;5.87;20.7;.00;1.27;1.28;94;51;514.3;16.1;-3.1;D;671.8;0;1.636;2.5;2.21;184;162.74;-107.90939411;37.23851739;0;0;1;N;0.1811479;79;79;11;104;104;168.0194;0;9999.99;1.30;1.427;2;9;17;0;17.1000003814697;0.22;1473.33034;04/25/18;14:36:23;10.79;0.453;0.22;-7.452;8.37;-76.8;-0.5;-5.2;-3051;87.2;9.64;12.6;;
37.238521038883;-107.909398385309;14:46:30.02;4/25/2018;10;2.219;177.99;9.30571804206125;1.1;165.6;171.73;3.17;4.96;20.8;.00;1.35;1.35;94;51;514.3;16.1;-3.1;D;671.8;1;41.217;2.5;2.23;185;243.82;-107.90981623;37.23835752;0;0;1;N;0.650641;76;76;11;250;250;239.9105;0;9999.99;1.38;1.507;2;9;16.9;0;17;0.22;1472.99795;04/25/18;14:36:24;10.77;0.454;0.22;-7.477;8.39;-77.8;-1.1;-5.7;-4136;87.1;9.64;12.3;;
37.2385106462356;-107.909397675543;14:46:31.02;4/25/2018;11;2.185;176.72;9.30571804206125;0.81;176.5;182.79;2.18;11.4;20.8;.00;1.39;1.40;94;51;514.3;16.1;-3.1;D;671.8;1;40.778;2.5;2.23;185;245.32;-107.90981623;37.23835752;0;0;1;N;0.428915;71;71;11;250;250;247.6283;0;9999.99;1.42;1.547;2;9;16.8;0;17;0.22;1472.99795;04/25/18;14:36:24;10.77;0.454;0.22;-7.477;8.39;-77.8;-1.1;-5.7;-4136;87.1;9.64;12.3;;
37.2385004244923;-107.90939672721;14:46:32.03;4/25/2018;11;1.98;174.83;9.30571804206125;0.81;186;192.58;4.15;5.02;20.8;.00;1.41;1.41;94;54;514.3;16.1;-3.3;D;631.3;1;40.394;2.5;2.21;185;246.83;-107.90981623;37.23835752;0;0;1;N;1.487805;84;84;11;250;250;255.0943;0;9999.99;1.44;1.567;2;9;16.7;0;16.7999992370605;0.22;1472.33033;04/25/18;14:36:25;10.81;0.455;0.22;-7.473;8.37;-76.7;-0.9;-6.9;-4509;87.0;9.63;12.6;;
37.2384901353023;-107.909399830342;14:46:33.06;4/25/2018;12;2.191;180.89;9.30571804206125;0.81;199.7;206.87;5.44;5.77;20.8;.01;1.41;1.42;94;54;514.3;16.1;-3.3;D;631.3;1;39.702;2.5;2.08;185;248.2;-107.90981623;37.23835752;0;0;1;N;2.436614;90;90;11;250;250;261.4988;0;9999.99;1.45;1.577;2;9;16.7;0;16.7000007629395;0.22;1471.99587;04/25/18;14:36:26;10.90;0.455;0.22;-7.459;8.36;-76.6;-1.1;-6.0;-36;87.0;9.61;12.4;;
37.2384824816396;-107.909404115979;14:46:34.06;4/25/2018;12;1.906;188.59;9.30571804206125;0.84;215.3;223.29;5.27;9.6;20.7;.01;1.47;1.48;94;54;514.3;16.1;-3.3;D;631.3;1;39.039;2.5;2.02;186;249.15;-107.90981623;37.23835752;0;0;1;N;3.082879;89;89;11;250;250;265.6371;0;9999.99;1.51;1.637;2;9;16.6;0;16.6000003814697;0.22;1471.66097;04/25/18;14:36:28;11.04;0.454;0.22;-7.507;8.36;-76.4;0.2;-1.8;-1682;87.1;9.58;12.3;;
37.2384759766307;-107.909410212762;14:46:35.06;4/25/2018;11;1.884;200.44;9.30571804206125;0.84;226.6;235.19;4.83;7.88;20.8;.01;1.57;1.58;94;54;514.3;16.1;-3.3;D;631.3;1;38.280;2.5;1.96;187;249.87;-107.90981623;37.23835752;0;0;1;N;3.523349;87;87;11;250;250;268.3291;0;9999.99;1.62;1.747;2;9;16.5;0;16.6000003814697;0.22;1471.66097;04/25/18;14:36:28;11.04;0.454;0.22;-7.507;8.36;-76.4;0.2;-1.8;-1682;87.1;9.58;12.3;;
37.238470755672;-107.909418631519;14:46:36.08;4/25/2018;12;1.943;212.56;9.30571804206125;0.81;240.2;249.44;5.06;5.98;20.8;.01;1.70;1.70;94;56;514.3;16.1;-3.5;D;607.4;1;37.382;2.5;1.93;188;250.32;-107.90981623;37.23835752;0;0;1;N;3.762242;87;87;11;208;208;269.7473;0;9999.99;1.74;1.867;2;9;16.5;0;16.5;0.22;1471.3239;04/25/18;14:36:29;11.07;0.453;0.22;-7.493;8.36;-76.4;-1.4;-3.5;-1664;87.1;9.58;12.5;;
37.2384671793714;-107.909428270272;14:46:37.08;4/25/2018;12;1.861;225.9;9.30571804206125;0.81;252.9;262.63;5.78;6.81;20.8;.01;1.78;1.79;94;56;514.3;16.1;-3.5;D;607.4;1;36.445;2.5;1.91;189;250.45;-107.90981623;37.23835752;0;0;1;N;3.773178;90;90;11;163;163;269.8095;0;9999.99;1.83;1.957;2;9;16.4;0;16.3999996185303;0.22;1470.98583;04/25/18;14:36:31;10.98;0.453;0.22;-7.496;8.35;-75.7;-0.6;-4.9;-2234;87.2;9.61;12.6;;
37.2384651732946;-107.909439508397;14:46:38.08;4/25/2018;12;2.077;240.49;9.30571804206125;0.81;258.2;268.1;4.88;3.67;20.8;.01;1.78;1.79;94;56;514.3;16.1;-3.5;D;607.4;1;35.433;2.5;1.97;190;250.25;-107.90981623;37.23835752;0;0;1;N;3.561592;86;86;11;130;130;268.5582;0;9999.99;1.83;1.957;2;9;16.4;0;16.3999996185303;0.22;1470.98583;04/25/18;14:36:31;10.98;0.453;0.22;-7.496;8.35;-75.7;-0.6;-4.9;-2234;87.2;9.61;12.6;;
37.238463747456;-107.909455718153;14:46:39.08;4/25/2018;12;2.294;257.78;9.30571804206125;0.81;259.6;269.54;3.6;5.67;20.8;.00;1.85;1.85;94;61;514.3;16.1;-3.7;D;564.5;1;34.030;2.5;2.13;190;249.69;-107.90981623;37.23835752;0;0;1;N;3.100047;79;79;11;112;112;265.741;0;9999.99;1.89;2.017;2;9;16.4;0;16.3999996185303;0.22;1470.98598;04/25/18;14:36:32;10.91;0.452;0.22;-7.508;8.36;-76.2;-1.2;-1.4;-7113;87.2;9.63;12.4;;
37.2384631644618;-107.909471212662;14:46:40.08;4/25/2018;12;2.457;262.25;9.30571804206125;0.81;258.9;268.82;2.56;6.78;20.8;.00;1.86;1.86;94;61;514.3;16.1;-3.7;D;564.5;1;32.724;2.5;2.22;190;248.96;-107.90981623;37.23835752;0;0;1;N;2.570747;72;72;11;101;101;262.3732;0;9999.99;1.88;2.007;2;9;16.3;0;16.3999996185303;0.22;1470.9853;04/25/18;14:36:33;10.83;0.451;0.22;-7.487;8.35;-75.9;-0.2;-3.2;-2436;87.2;9.64;12.4;;
37.2384632584526;-107.909486313179;14:46:41.08;4/25/2018;12;2.366;266.82;9.30571804206125;0.81;257.5;267.38;3.05;6.06;20.8;.00;1.83;1.83;94;61;514.3;16.1;-3.7;D;564.5;1;31.484;2.5;2.31;190;248.07;-107.90981623;37.23835752;0;0;1;N;1.979748;76;76;11;88;88;258.4588;0;9999.99;1.85;1.977;2;9;16.3;0;16.2999992370605;0.22;1470.64656;04/25/18;14:36:34;10.75;0.450;0.22;-7.459;8.35;-76.0;-0.3;-6.9;-3842;87.1;9.65;12.5;;
37.2384633120108;-107.909499418679;14:46:42.08;4/25/2018;12;2.349;268.67;9.30571804206125;0.84;256.3;266.14;3.88;4.65;20.9;.00;1.81;1.81;94;61;514.3;16.1;-3.7;D;564.5;1;30.413;2.5;2.32;190;247.24;-107.90981623;37.23835752;0;0;1;N;1.480149;80;80;11;81;81;255.0413;0;9999.99;1.84;1.967;2;9;16.2;0;16.2999992370605;0.22;1470.64658;04/25/18;14:36:35;10.59;0.451;0.22;-7.455;8.34;-75.3;-1.0;-1.0;-827;87.1;9.68;12.5;;
37.2384624209512;-107.909513975051;14:46:43.08;4/25/2018;11;2.288;267.96;9.30571804206125;0.84;253.1;262.84;4.28;4.91;20.9;.00;1.79;1.80;94;47;514.2;16.1;2.9;C;-1;1;29.189;2.5;2.36;190;246.45;-107.90981623;37.23835752;0;0;1;N;1.011887;84;84;11;78;78;251.7677;0;9999.99;1.83;1.957;2;9;16.2;0;16.2000007629395;0.22;1470.30718;04/25/18;14:36:37;10.38;0.451;0.22;-7.491;8.36;-76.0;-1.9;-2.6;-3628;86.8;9.70;12.4;;
37.2384606218413;-107.90952892573;14:46:44.08;4/25/2018;11;2.363;265.42;9.30571804206125;0.81;248.3;257.87;3.74;5.21;21;.00;1.81;1.81;94;47;514.2;16.1;2.9;C;-1;1;27.898;2.5;2.35;190;245.74;-107.90981623;37.23835752;0;0;1;N;0.6046473;79;79;11;91;91;248.8813;0;9999.99;1.84;1.967;2;9;16.1;0;16.2000007629395;0.22;1470.30718;04/25/18;14:36:37;10.38;0.451;0.22;-7.491;8.36;-76.0;-1.9;-2.6;-3628;86.8;9.70;12.4;;
37.2384584572905;-107.9095416469;14:46:45.08;4/25/2018;12;2.319;262.67;9.30571804206125;0.84;243.9;253.3;3.52;6.98;20.9;.00;1.80;1.80;94;47;514.2;16.1;2.9;C;-1;1;26.774;2.5;2.33;190;245.22;-107.90981623;37.23835752;0;0;1;N;0.3301035;80;80;11;96;96;246.9219;0;9999.99;1.83;1.957;2;9;16.1;0;16.1000003814697;0.22;1469.96707;04/25/18;14:36:38;10.27;0.453;0.22;-7.492;8.34;-74.9;-0.6;-5.6;-3628;86.7;9.72;12.5;;
37.2384560050462;-107.909553991014;14:46:46.08;4/25/2018;11;2.305;258.52;9.30571804206125;0.84;241.4;250.69;3.2;6.64;20.9;.00;1.82;1.82;94;47;514.2;16.1;2.9;C;-1;1;25.668;2.5;2.3;191;244.75;-107.90981623;37.23835752;0;0;1;N;0.1015086;76;76;11;105;105;245.286;0;9999.99;1.85;1.977;2;9;16;0;16.1000003814697;0.22;1469.9669;04/25/18;14:36:40;10.11;0.452;0.22;-7.474;8.37;-76.5;-1.7;-4.5;-2960;86.5;9.72;12.4;;
37.2384529343358;-107.90956747692;14:46:47.08;4/25/2018;11;2.309;256.42;9.30571804206125;0.84;239.8;249.02;3.3;7.36;20.9;.00;1.84;1.84;93;61;514.2;16.1;-3.7;D;565.1;1;24.444;2.5;2.36;191;244.28;-107.90981623;37.23835752;0;0;1;N;0.1036277;77;77;11;106;106;243.8169;0;9999.99;1.87;1.997;2;9;16;0;16.1000003814697;0.22;1469.9669;04/25/18;14:36:40;10.11;0.452;0.22;-7.474;8.37;-76.5;-1.7;-4.5;-2960;86.5;9.72;12.4;;
37.2384490133725;-107.909582633077;14:46:48.08;4/25/2018;12;2.368;252.21;9.30571804206125;0.84;238.1;247.25;3.77;6.97;20.9;.00;1.86;1.86;93;61;514.2;16.1;-3.7;D;565.1;1;23.047;2.5;2.37;191;243.8;-107.90981623;37.23835752;0;0;1;N;0.2923172;80;80;11;108;108;242.4664;0;9999.99;1.89;2.017;2;9;15.9;0;16;0.22;1469.62573;04/25/18;14:36:41;10.08;0.456;0.22;-7.477;8.33;-74.6;0.4;-4.3;-1195;86.4;9.72;12.5;;
37.2384451392919;-107.909594373359;14:46:49.09;4/25/2018;12;2.346;251.19;9.30571804206125;0.84;236.5;245.57;3.98;9;20.9;.00;1.89;1.89;93;61;514.2;16.1;-3.7;D;565.1;1;21.924;2.5;2.34;191;243.62;-107.90981623;37.23835752;0;0;1;N;0.3543135;81;81;11;111;111;242.0231;0;9999.99;1.92;2.047;2;9;15.8;0;15.8999996185303;0.22;1469.28371;04/25/18;14:36:43;10.20;0.454;0.22;-7.492;8.32;-74.1;-1.2;-6.5;-1977;86.2;9.67;12.4;;
37.238440091597;-107.909607784099;14:46:50.11;4/25/2018;12;2.347;248.67;9.30571804206125;0.84;235.9;244.95;4.38;6.05;20.9;.00;1.89;1.89;93;61;514.2;16.1;-3.7;D;563.2;1;20.611;2.5;2.37;191;243.55;-107.90981623;37.23835752;0;0;1;N;0.3624384;83;83;11;115;115;241.965;0;9999.99;1.92;2.047;2;9;15.8;0;15.8999996185303;0.22;1469.28371;04/25/18;14:36:43;10.20;0.454;0.22;-7.492;8.32;-74.1;-1.2;-6.5;-1977;86.2;9.67;12.4;;
37.2384356728048;-107.909620338373;14:46:51.13;4/25/2018;11;2.31;248.74;9.30571804206125;0.84;234.5;243.48;3.88;7.78;20.9;.00;1.89;1.89;93;61;514.2;16.1;-3.7;D;563.2;1;19.397;2.5;2.42;191;243.38;-107.90981623;37.23835752;0;0;1;N;0.4018855;80;80;11;120;120;241.6831;0;9999.99;1.92;2.047;2;9;15.8;0;15.8000001907349;0.22;1468.941;04/25/18;14:36:45;10.27;0.453;0.22;-7.496;8.32;-74.0;-0.3;-5.5;-4537;86.1;9.64;12.3;;
37.2384318935487;-107.909631226894;14:46:52.13;4/25/2018;11;2.305;247.71;9.30571804206125;0.81;233.7;242.64;3.8;8;20.9;.00;1.89;1.89;93;61;514.2;16.1;-3.7;D;563.2;1;18.347;2.5;2.39;191;243.21;-107.90981623;37.23835752;0;0;1;N;0.438937;82;82;11;119;119;241.4185;0;9999.99;1.92;2.047;2;9;15.7;0;15.8000001907349;0.22;1468.94098;04/25/18;14:36:46;10.27;0.451;0.22;-7.486;8.32;-73.9;-0.9;-1.0;-3302;86.1;9.64;12.3;;
37.2384268800029;-107.909644530504;14:46:53.13;4/25/2018;11;2.363;246.43;9.30571804206125;0.81;233.6;242.54;4.13;8.5;20.9;.00;1.99;1.99;93;61;514.2;16.1;-3.7;D;563.2;1;17.045;2.5;2.41;191;243.1;-107.90981623;37.23835752;0;0;1;N;0.4428109;82;82;11;122;122;241.3908;0;9999.99;2.03;2.157;2;9;15.7;0;15.6999998092651;0.22;1468.5972;04/25/18;14:36:47;10.23;0.454;0.22;-7.488;8.35;-75.6;0.1;-6.6;-3811;86.1;9.65;12.5;;
37.2384219273753;-107.909657011624;14:46:54.13;4/25/2018;11;2.36;245.7;9.30571804206125;0.81;234.3;243.27;4.75;7.61;21;.00;1.99;1.99;93;61;514.1;16.1;-3.8;D;557.5;1;15.810;2.5;2.4;191;243.06;-107.90981623;37.23835752;0;0;1;N;0.4178218;85;85;11;120;120;241.5693;0;9999.99;2.03;2.157;2;9;15.6;0;15.6000003814697;0.22;1468.25258;04/25/18;14:36:48;10.22;0.454;0.22;-7.498;8.32;-74.1;-0.9;-2.4;-1641;86.1;9.66;12.5;;
37.2384175211351;-107.909668018975;14:46:55.14;4/25/2018;11;2.309;244.85;9.30571804206125;0.81;234.5;243.48;5.15;8.6;21;.00;1.98;1.98;93;61;514.1;16.1;-3.8;D;557.5;1;14.719;2.5;2.38;191;243.05;-107.90981623;37.23835752;0;0;1;N;0.3927913;85;85;11;122;122;241.748;0;9999.99;2.02;2.147;2;9;15.6;0;15.6000003814697;0.22;1468.25258;04/25/18;14:36:49;10.26;0.455;0.22;-7.491;8.31;-73.6;0.3;-2.8;-2207;86.1;9.65;12.3;;
37.2384128452743;-107.909680050765;14:46:56.14;4/25/2018;11;2.304;244.62;9.30571804206125;0.81;233.8;242.75;4.3;8.2;21;.00;2.18;2.18;93;61;514.1;16.1;-3.8;D;557.5;1;13.534;2.5;2.39;191;242.96;-107.90981623;37.23835752;0;0;1;N;0.3810314;84;84;11;123;123;241.8321;0;9999.99;2.22;2.347;2;9;15.6;0;15.6000003814697;0.22;1468.25256;04/25/18;14:36:50;10.34;0.456;0.22;-7.484;8.31;-73.6;-0.6;-1.4;-2798;86.1;9.63;12.4;;
37.2384073097126;-107.909693275329;14:46:57.17;4/25/2018;11;2.397;243.35;9.30571804206125;0.81;233.8;242.75;4.26;8.1;21;.00;2.18;2.18;93;62;514.1;16.1;-3.8;D;554.2;1;12.212;2.5;2.37;191;243.04;-107.90981623;37.23835752;0;0;1;N;0.3300049;83;83;11;125;125;242.1968;0;9999.99;2.22;2.347;2;9;15.5;0;15.6000003814697;0.22;1468.25251;04/25/18;14:36:51;10.39;0.452;0.22;-7.498;8.33;-74.7;-0.9;-3.4;-2845;86.1;9.62;12.4;;
37.2384021768269;-107.909705272498;14:46:58.17;4/25/2018;11;2.341;243.59;9.30571804206125;0.81;233.7;242.64;3.37;7.85;21;.00;2.26;2.26;93;62;514.1;16.1;-3.8;D;554.2;1;11.006;2.5;2.36;192;243.18;-107.90981623;37.23835752;0;0;1;N;0.2696348;77;77;11;127;127;242.6285;0;9999.99;2.30;2.427;2;9;15.5;0;15.5;0.22;1467.90666;04/25/18;14:36:52;10.34;0.454;0.22;-7.499;8.31;-73.6;0.4;-3.3;-4685;86.2;9.64;12.5;;
37.2383969850395;-107.909718058042;14:46:59.17;4/25/2018;11;2.347;244.36;9.30571804206125;0.81;234.3;243.27;3.75;7.83;21;.00;2.26;2.26;93;62;514.1;16.1;-3.8;D;554.2;1;9.736;2.5;2.38;192;243.21;-107.90981623;37.23835752;0;0;1;N;0.2345199;79;79;11;125;125;242.8799;0;9999.99;2.30;2.427;2;9;15.4;0;15.3999996185303;0.22;1467.56007;04/25/18;14:36:53;10.36;0.450;0.22;-7.487;8.31;-73.6;0.0;-5.8;-1266;86.1;9.63;12.5;;
37.2383920990111;-107.909729749974;14:47:00.17;4/25/2018;11;2.385;244;9.30571804206125;0.81;233.8;242.75;3.6;7.8;21;.00;2.28;2.28;93;62;514.1;16.1;-3.8;D;554.2;1;8.567;2.5;2.37;192;243.33;-107.90981623;37.23835752;0;0;1;N;0.1882886;80;80;11;126;126;243.2108;0;9999.99;2.31;2.437;2;9;15.4;0;15.3999996185303;0.22;1467.56007;04/25/18;14:36:54;10.32;0.456;0.22;-7.480;8.31;-73.3;-1.0;-6.1;-3390;86.2;9.64;12.6;;
37.2383871803794;-107.909742521988;14:47:01.17;4/25/2018;12;2.409;244.66;9.30571804206125;0.75;235.1;244.11;4.67;10.3;21;.00;2.28;2.28;93;63;514.1;16.1;-3.9;D;545.2;1;7.311;2.5;2.36;192;243.19;-107.90981623;37.23835752;0;0;1;N;0.1766679;85;85;11;124;124;243.294;0;9999.99;2.31;2.437;2;9;15.4;0;15.3999996185303;0.22;1467.56032;04/25/18;14:36:55;10.42;0.454;0.22;-7.490;8.33;-74.3;0.7;-2.0;-2376;86.1;9.61;12.5;;
37.2383819590058;-107.909755855498;14:47:02.17;4/25/2018;12;2.399;244.6;9.30571804206125;0.75;234.8;243.79;4.54;8.4;21;.00;2.35;2.36;93;63;514.1;16.1;-3.9;D;545.2;1;5.996;2.5;2.38;192;243.05;-107.90981623;37.23835752;0;0;1;N;0.1611997;81;81;11;128;128;243.4046;0;9999.99;2.39;2.517;2;9;15.4;0;15.3999996185303;0.22;1467.56031;04/25/18;14:36:56;10.38;0.454;0.22;-7.504;8.31;-73.3;-0.3;-3.3;-2874;86.2;9.64;12.4;;
37.2383768946916;-107.909768724723;14:47:03.17;4/25/2018;12;2.501;244.5;9.30571804206125;0.75;236;245.05;4.73;8.5;21;.00;2.35;2.36;93;63;514.1;16.1;-3.9;D;545.2;1;4.726;2.5;2.39;192;242.87;-107.90981623;37.23835752;0;0;1;N;0.1375799;85;85;11;121;121;243.5738;0;9999.99;2.39;2.517;2;9;15.3;0;15.3000001907349;0.22;1467.21287;04/25/18;14:36:57;10.38;0.454;0.22;-7.503;8.31;-73.4;-0.9;-0.4;-1002;86.3;9.64;12.4;;
